uuid,image_0_url,image_0_description,image_1_url,image_1_description,instructions
429196df-5a64-46ed-a25b-98500da7d490,https://banodoco.s3.amazonaws.com/429196df-5a64-46ed-a25b-98500da7d490_0.png,"The character in the image has a frowning expression on their face, as if they're trying to hide something from the camera. Their eyes are red and puffy, suggesting that they may be suffering from an eye infection or some other medical condition. They also appear to be looking away from the camera, which could indicate that they're not looking directly at the camera.",https://banodoco.s3.amazonaws.com/429196df-5a64-46ed-a25b-98500da7d490_1.png,"The character in the image has a frowning expression on their face and is looking away from the camera. Their eyes are closed, suggesting that they're not looking directly at the camera. They may be experiencing some sort of pain or discomfort, which could be related to an injury or illness.","""Maintain your frown and gaze direction. Close your eyes as if you're in discomfort."""
ccf25072-05b8-4d2a-afef-98892203d024,https://banodoco.s3.amazonaws.com/ccf25072-05b8-4d2a-afef-98892203d024_0.png,"The boy in the image has a relaxed facial expression and body position. He is sitting on a lawn chair, with his feet resting on the ground. His head is tilted slightly to the side, as if he's looking at the camera. However, his eyes are closed, suggesting that he is not looking at the camera.",https://banodoco.s3.amazonaws.com/ccf25072-05b8-4d2a-afef-98892203d024_1.png,"The young boy in the image has a relaxed facial expression and body position. He is sitting on a pink lawn chair, with his feet resting on the ground. His head is tilted slightly to the side, as if he's looking at the camera. However, his eyes are not focused on the camera, suggesting that he isn't looking directly at it.","Open your eyes, but let your gaze drift slightly off-camera."
019f9c57-1027-4375-b302-80d284c8555c,https://banodoco.s3.amazonaws.com/019f9c57-1027-4375-b302-80d284c8555c_0.png,"The young boy in the image has a relaxed facial expression and body position. He is sitting on a pink lawn chair, with his feet resting on the ground. His head is tilted slightly to the side, as if he's looking at the camera. However, his eyes are not focused on the camera, suggesting that he isn't looking directly at it.",https://banodoco.s3.amazonaws.com/019f9c57-1027-4375-b302-80d284c8555c_1.png,"The young boy in the image is laying down on a lawn chair with his head tilted downwards. He has a smile on his face as he looks up at the camera. His body position is relaxed and comfortable, suggesting that they are enjoying their time outdoors. They may be taking a nap or relaxing after a long day of playing outside.","""Lay back in the chair, tilt your head downwards. Look up, show me a smile."""
1228095e-5a8e-4df5-a312-35df4ce0cc63,https://banodoco.s3.amazonaws.com/1228095e-5a8e-4df5-a312-35df4ce0cc63_0.png,"The character in the image has a frowning expression on their face, which suggests that they're not looking at the camera. Their body position is also unattractive, as they appear to be leaning against the wall with their back facing away from the camera. Overall, the facial expression and body positioning of the character suggest that they may be uncomfortable or embarrassed about their appearance.",https://banodoco.s3.amazonaws.com/1228095e-5a8e-4df5-a312-35df4ce0cc63_1.png,"The character in the image has a frowning expression on their face, as if they're thinking about something. Their body position is upright, with their head tilted slightly to the side and their hands placed on their hips. They appear to be looking at the camera, which may indicate that they're taking a photo or recording an interview. However, it's unclear whether they're looking directly at the camera or not.",Straighten up from the wall. Put hands on hips. Tilt head slightly. Retain frown. Look towards the camera.
e44b10cc-d8f3-4ffa-a49a-09e243d81d17,https://banodoco.s3.amazonaws.com/e44b10cc-d8f3-4ffa-a49a-09e243d81d17_0.png,"The character in the image has a frowning expression on their face, as if they're thinking about something. Their body position is upright, with their head tilted slightly to the side and their hands placed on their hips. They appear to be looking at the camera, which may indicate that they're taking a photo or recording an interview. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/e44b10cc-d8f3-4ffa-a49a-09e243d81d17_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking away from the camera, which may indicate that they're not looking at the camera directly. However, it's possible that they're looking at the camera indirectly through other objects or people around them.",Adjust facial expression from a frown to neutral. Shift gaze away from the camera. Maintain the rest of the posture as is.
6fc01ce1-c78e-45df-a808-553c710a2342,https://banodoco.s3.amazonaws.com/6fc01ce1-c78e-45df-a808-553c710a2342_0.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They appear to be looking at the camera from a distance, which suggests that they're not looking directly at the camera. However, it is possible that they are looking at the camera from a different angle or perspective.",https://banodoco.s3.amazonaws.com/6fc01ce1-c78e-45df-a808-553c710a2342_1.png,"The character in the image has a serious expression on their face, as if they're looking at the camera. Their body position is upright, with their head tilted slightly to the side. They are standing next to a tall building, which could be a church or an office building. There is also a tree in the background of the image, suggesting that this person may be enjoying the scenery and taking in the surroundings.","Shift from neutral to a serious expression. Stand upright. Move to stand next to the tall building, with a tree in your background. Continue looking slightly sidewards."
acb355f3-8706-48d8-93f6-1abff7972b39,https://banodoco.s3.amazonaws.com/acb355f3-8706-48d8-93f6-1abff7972b39_0.png,"The character in the image has a serious expression on their face, as if they're looking at the camera. Their body position is upright, with their head tilted slightly to the side. They are standing next to a tall building, which could be a church or an office building. There is also a tree in the background of the image, suggesting that this person may be enjoying the scenery and taking in the surroundings.",https://banodoco.s3.amazonaws.com/acb355f3-8706-48d8-93f6-1abff7972b39_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking up at the skyscraper in the background, suggesting that they're enjoying the view of the city from a distance. However, it is unclear whether they're looking directly at the camera or not.","Transition your serious expression to a neutral one. Adjust gaze upwards to the skyscraper, not directly at the camera. Keep head tilt and upright position."
245b7f3d-dfea-4ab3-b753-c96499b79816,https://banodoco.s3.amazonaws.com/245b7f3d-dfea-4ab3-b753-c96499b79816_0.png,"The character in the image has a neutral facial expression and body position, suggesting that they're not looking directly at the camera. However, there are several other people present in the scene, which may indicate that they're watching the camera from a different angle. This could be an indication of their interest in the surroundings, or it could simply mean that they're curious about what's going on around them.",https://banodoco.s3.amazonaws.com/245b7f3d-dfea-4ab3-b753-c96499b79816_1.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they're facing away from the camera, which may indicate that they're not looking directly at the camera. However, it's unclear whether or not they're actually looking at the camera.",Turn around so your back faces the camera. Shift your expression to a frown. Ignore the camera's presence.
3ad2c11a-83bc-4764-8f97-9139af942973,https://banodoco.s3.amazonaws.com/3ad2c11a-83bc-4764-8f97-9139af942973_0.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they're facing away from the camera, which may indicate that they're not looking directly at the camera. However, it's unclear whether or not they're actually looking at the camera.",https://banodoco.s3.amazonaws.com/3ad2c11a-83bc-4764-8f97-9139af942973_1.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they're facing away from the camera, which may indicate that they aren't looking at the camera directly. However, it's possible that they're looking at the camera indirectly through the lens of the fish-eye camera.","""Maintain your frown, and position. Pivot your eyes to glimpse indirectly into the lens, mimicking a fish-eye camera effect."""
f03c1cdb-c9f9-4eed-98f7-3fe49904c6dc,https://banodoco.s3.amazonaws.com/f03c1cdb-c9f9-4eed-98f7-3fe49904c6dc_0.png,"The character in the image is wearing a yellow raincoat and has a serious expression on their face. They appear to be looking at the camera, which suggests that they're taking a photo or recording themselves while hiking up a mountain. Their body position may also suggest that they're facing away from the camera, which could indicate that they're not looking directly at the camera.",https://banodoco.s3.amazonaws.com/f03c1cdb-c9f9-4eed-98f7-3fe49904c6dc_1.png,"The character in the image is wearing a yellow raincoat and hiking boots. He has a frowning expression on his face as he gazes up at the mountain, suggesting that he's contemplating something or looking into space. His body position suggests that he's leaning towards the camera, which may indicate that he's taking a photo or recording video. However, it's not clear if he's looking directly at the camera or away from it.","Adopt a frowning expression. Shift your gaze to look up at the mountain. Lean your body towards the camera, unclear whether looking at it or away."
4da3c44f-2b30-4bb2-b1ad-1fb2dd0bf018,https://banodoco.s3.amazonaws.com/4da3c44f-2b30-4bb2-b1ad-1fb2dd0bf018_0.png,"The character in the image is wearing a yellow raincoat and hiking boots. He has a frowning expression on his face as he gazes up at the mountain, suggesting that he's contemplating something or looking into space. His body position suggests that he's leaning towards the camera, which may indicate that he's taking a photo or recording video. However, it's not clear if he's looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/4da3c44f-2b30-4bb2-b1ad-1fb2dd0bf018_1.png,"The character in the image is wearing a yellow raincoat and hiking boots. He has a frowning expression on his face, as if he's contemplating something or looking up into the sky. His body position suggests that he's leaning towards the camera, which may indicate that he's taking a picture of the scenery around him. However, it's unclear whether he's looking directly at the camera or not.",Maintain your frown and posture. Shift your gaze from the mountain to up into the sky.
003ddc03-e819-4b30-a210-56f395968cb9,https://banodoco.s3.amazonaws.com/003ddc03-e819-4b30-a210-56f395968cb9_0.png,"The character in the image has a frowning expression on their face as they look at the camera. Their body is tilted slightly to the side, suggesting that they're not looking directly at the camera. They also appear to be leaning against the wall, which may indicate that they're facing away from the camera.",https://banodoco.s3.amazonaws.com/003ddc03-e819-4b30-a210-56f395968cb9_1.png,"The girl in the image is sitting on a bed, with her head tilted to one side. Her face is expressionless, and she appears to be looking away from the camera. Her body position is also unattractive, suggesting that she may not be looking directly at the camera.","Move from leaning on the wall to sitting on a bed. Maintain your head tilt but adjust gaze away from the camera. Face expressionless now, no frown. Keep body angled as before."
7b3c097c-aa9d-4a40-ad59-c5c5672276fa,https://banodoco.s3.amazonaws.com/7b3c097c-aa9d-4a40-ad59-c5c5672276fa_0.png,"The girl in the image is sitting on a bed, with her head tilted to one side. Her face is expressionless, and she appears to be looking away from the camera. Her body position is also unattractive, suggesting that she may not be looking directly at the camera.",https://banodoco.s3.amazonaws.com/7b3c097c-aa9d-4a40-ad59-c5c5672276fa_1.png,"The girl in the image is sitting on a bed and holding a gift box. She has a happy expression on her face, which suggests that she's excited about receiving the gift or playing with it. Her body position is slightly crooked, as if she's leaning towards the camera to take a photo. However, her eyes are not focused on the camera, suggesting that she may not be looking directly at the camera.","Pick up a gift box and hold it. Lighten your face with a happy expression, appearing excited. Tilt your body slightly towards the camera, but keep your gaze away from it."
546f33ee-74cb-4949-98ab-d6aeffdb53e8,https://banodoco.s3.amazonaws.com/546f33ee-74cb-4949-98ab-d6aeffdb53e8_0.png,"The female character in the image is sitting on a beach log, with her back to the camera. She has a relaxed facial expression and appears to be enjoying their time at the beach. Her body position suggests that she's either relaxing or taking a break from exploring the surroundings. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/546f33ee-74cb-4949-98ab-d6aeffdb53e8_1.png,"The character in the image has a relaxed facial expression and body position. They appear to be enjoying the view of the airplanes flying above them, as well as the sun shining down on them. However, they aren't looking directly at the camera; instead, their eyes are focused on the scenery around them.","Turn around to face the camera. Maintain your relaxed facial expression and body position, but shift your gaze upwards, to mimic watching airplanes in the sky. Allow the sunlight to hit you, as if enjoying its warmth."
e7f249df-380f-4060-a298-b771bbc93dd3,https://banodoco.s3.amazonaws.com/e7f249df-380f-4060-a298-b771bbc93dd3_0.png,"The character in the image has a relaxed facial expression and body position. They appear to be enjoying the view of the airplanes flying above them, as well as the sun shining down on them. However, they aren't looking directly at the camera; instead, their eyes are focused on the scenery around them.",https://banodoco.s3.amazonaws.com/e7f249df-380f-4060-a298-b771bbc93dd3_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking at the camera from a distance, which suggests that they're enjoying the scenery or taking a break from their activity. However, there is no indication that they're looking directly at the camera.",Neutralize your facial expression and stiffen your body posture. Tilt your head slightly to the side without looking directly at the camera.
0da2868c-5047-46c9-8eca-c14a33c2e105,https://banodoco.s3.amazonaws.com/0da2868c-5047-46c9-8eca-c14a33c2e105_0.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking directly at the camera, which may indicate that they're interested in the subject of the photo or video. However, it's not clear whether they're looking at the camera or not.",https://banodoco.s3.amazonaws.com/0da2868c-5047-46c9-8eca-c14a33c2e105_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They are looking up at the camera, suggesting that they're contemplating something or thinking about something. However, there is no indication that they're looking directly at the camera.","""Shift your gaze upwards, not directly at the camera, as if pondering something. Keep everything else the same."""
67eaae01-cea4-42de-b600-263206baecba,https://banodoco.s3.amazonaws.com/67eaae01-cea4-42de-b600-263206baecba_0.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They are looking up at the camera, suggesting that they're contemplating something or thinking about something. However, there is no indication that they're looking directly at the camera.",https://banodoco.s3.amazonaws.com/67eaae01-cea4-42de-b600-263206baecba_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking directly at the camera, which may indicate that they're interested in the subject of the photo or video. However, it's not clear whether they're looking at the camera or not.","Drop your gaze from above the camera straight to lens. Own the lens, indicate your interest."
297e1dbe-9b66-4d7a-869a-7154855488ce,https://banodoco.s3.amazonaws.com/297e1dbe-9b66-4d7a-869a-7154855488ce_0.png,"The female character in the image has a relaxed facial expression and body position, with her head tilted slightly to one side. She is practicing yoga on a mat while looking at the camera, which suggests that she's engaged in some form of physical activity or exercise. Her hair is pulled back into a ponytail, suggesting that she may be wearing a bikini or bathing suit.",https://banodoco.s3.amazonaws.com/297e1dbe-9b66-4d7a-869a-7154855488ce_1.png,"The woman in the image is posing for a yoga pose while looking at the camera. Her facial expression and body position suggest that she is engaged in a yoga exercise, with her head tilted to one side and her legs stretched out in front of her. She may be practicing yoga as part of a workout routine or engaging in a relaxing activity such as reading a book or listening to music. It's unclear whether she is looking directly at the camera or away from it.","Move from relaxed to a more focused concentration on your yoga pose. Keep head tilt but stretch legs out in front. Don't engage with the camera, eyes should veer slightly away."
cfb37dff-37bc-4be8-aef0-d6b9e1f9c42e,https://banodoco.s3.amazonaws.com/cfb37dff-37bc-4be8-aef0-d6b9e1f9c42e_0.png,"The woman in the image is posing for a yoga pose while looking at the camera. Her facial expression and body position suggest that she is engaged in a yoga exercise, with her head tilted to one side and her legs stretched out in front of her. She may be practicing yoga as part of a workout routine or engaging in a relaxing activity such as reading a book or listening to music. It's unclear whether she is looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/cfb37dff-37bc-4be8-aef0-d6b9e1f9c42e_1.png,"The female character in the image has a relaxed facial expression and body position. She is lying down on a yoga mat with her legs stretched out, facing away from the camera. Her head is tilted to one side as she performs a downward dog pose while looking at the water. It's hard to tell if she's looking at the camera or not, but it appears that she's focused on performing the exercise.","Relax your face, lie down on your mat. Turn away from the camera while entering the downward dog pose. Look at an imaginary object in the water direction. Be inwardly focused on the exercise."
c55d4f6e-64a4-4ec6-9b2a-ca4d58454aad,https://banodoco.s3.amazonaws.com/c55d4f6e-64a4-4ec6-9b2a-ca4d58454aad_0.png,"The female character in the image is wearing a straw hat and walking down a path with palm trees in the background. She has a relaxed expression on her face, as if she's enjoying the outdoors or taking a break from her busy day at work. Her body position suggests that she is leaning towards the camera, which indicates that she is looking away from the camera.",https://banodoco.s3.amazonaws.com/c55d4f6e-64a4-4ec6-9b2a-ca4d58454aad_1.png,"The female character in the image has a relaxed facial expression and body position. Her head is tilted backwards, suggesting that she's enjoying the scenery or taking a break from her busy day. She appears to be looking at the camera with a smile on her face, which suggests that she's having a good time outdoors.","Lean backwards, tilt your head up as if admiring the view. Now, instead of looking away, gaze into the camera with a smile."
f590e0ab-9e46-4490-877b-ec2f584fc61e,https://banodoco.s3.amazonaws.com/f590e0ab-9e46-4490-877b-ec2f584fc61e_0.png,"The female character in the image has a relaxed facial expression and body position. Her head is tilted backwards, suggesting that she's enjoying the scenery or taking a break from her busy day. She appears to be looking at the camera with a smile on her face, which suggests that she's having a good time outdoors.",https://banodoco.s3.amazonaws.com/f590e0ab-9e46-4490-877b-ec2f584fc61e_1.png,"The female character in the image is wearing a straw hat and walking through a palm tree-lined path. She has a relaxed expression on her face, as if she's enjoying the scenery and taking in the surroundings. Her body position is upright, with her back towards the camera. She appears to be looking out into the distance or away from the camera, which may indicate that she's not looking directly at the camera.","Put on a straw hat. Stand upright. Turn your back to the camera. Look out into the distance, away from the camera. Keep your relaxed expression."
7a826c87-fec9-40dc-ba94-281c365c4dec,https://banodoco.s3.amazonaws.com/7a826c87-fec9-40dc-ba94-281c365c4dec_0.png,"The asian woman in the image is wearing a fur-lined hat and standing on a white background. She has a neutral facial expression, with her head tilted slightly to the side as if she's looking away from the camera. Her body position is upright, with her arms resting at her sides. There is no sign that she's looking directly at the camera.",https://banodoco.s3.amazonaws.com/7a826c87-fec9-40dc-ba94-281c365c4dec_1.png,"The asian woman in the image is wearing a furry hat and has a thoughtful expression on her face. Her body position is upright, with her hands resting on her hips. She appears to be looking at the camera, which may indicate that she's thinking about something or contemplating their next move.",Shift from neutral to a thoughtful facial expression. Move your gaze to meet the camera. Adjust your arms from sides to hands on hips.
76758b54-ac57-4d1b-b513-3700ea0008e1,https://banodoco.s3.amazonaws.com/76758b54-ac57-4d1b-b513-3700ea0008e1_0.png,"The asian woman in the image is wearing a furry hat and has a thoughtful expression on her face. Her body position is upright, with her hands resting on her hips. She appears to be looking at the camera, which may indicate that she's thinking about something or contemplating their next move.",https://banodoco.s3.amazonaws.com/76758b54-ac57-4d1b-b513-3700ea0008e1_1.png,"The asian woman in the image is wearing a furry hat and smiling at the camera. She has a neutral facial expression, which suggests that she's not looking directly at the camera. However, her body position indicates that she's leaning towards the camera with her hands on her hips.",Shift from a thoughtful to a smiling look. Change your gaze slightly off camera. Lean your body towards the camera.
0f7bc835-6095-4a23-bf9d-3d729221b3ea,https://banodoco.s3.amazonaws.com/0f7bc835-6095-4a23-bf9d-3d729221b3ea_0.png,"The muslim woman in the image is wearing a hijab and looking directly at the camera. She has a neutral facial expression, which suggests that she's focused on her surroundings rather than engaging with the camera. Her body position is also similar to that of a typical muslim woman, suggesting that she's sitting or standing upright. However, there are some differences between this character and other muslim women: the former wears a veil over their head, while the latter wears a headscarf covering their face. This difference can be explained by the fact that a headscarf covers the eyes, while a headscarf covers the nose and mouth. In contrast, a headscarf does not cover the ears, lips, or nostrils. As a result, a headscarf-clad muslim woman would typically wear a headscarf instead of a headscarf.",https://banodoco.s3.amazonaws.com/0f7bc835-6095-4a23-bf9d-3d729221b3ea_1.png,"The muslim woman in the image is wearing a hijab and looking at the camera. She has a smile on her face, which indicates that she's happy and contented. Her body position suggests that she's sitting or standing upright, with her back to the camera. However, it's unclear whether she's looking directly at the camera or not.",Turn your back to the camera while keeping your hijab in place. Soften your expression into a smile. Maintain an upright body posture.
0094d045-13fb-4263-9cb5-2283c7248fdf,https://banodoco.s3.amazonaws.com/0094d045-13fb-4263-9cb5-2283c7248fdf_0.png,"The muslim woman in the image is wearing a hijab and looking at the camera. She has a smile on her face, which indicates that she's happy and contented. Her body position suggests that she's sitting or standing upright, with her back to the camera. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/0094d045-13fb-4263-9cb5-2283c7248fdf_1.png,"The muslim woman in the image is wearing a hijab and looking at the camera. She has a smile on her face, which indicates that she's happy and contented. Her body position suggests that she's sitting or standing upright, with her back to the camera. However, it's unclear whether she's looking directly at the camera or not.",These image descriptions are identical. No changes are needed.
9bf4f235-7ae0-48b2-9cd4-642848378549,https://banodoco.s3.amazonaws.com/9bf4f235-7ae0-48b2-9cd4-642848378549_0.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She is wearing a long-sleeved black shirt and dark blue jeans, which are contrasted against the yellow background. Her hair is pulled back into a ponytail, suggesting that she's looking at the camera. However, it's unclear whether she's looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/9bf4f235-7ae0-48b2-9cd4-642848378549_1.png,"The character in the image has a neutral facial expression and is standing with her back to the camera. Her head is tilted downwards, suggesting that she's looking away from the camera. She also appears to be staring at the camera, which may indicate that she's taking a photo or video of herself. However, it's unclear whether she's looking directly at the camera or not.","Turn your body 180 degrees to face away from the camera. Tilt your head downwards, maintaining the neutral expression. Keep your gaze unfocused."
dcb0413d-1456-430b-bbc4-cf459c57e6e1,https://banodoco.s3.amazonaws.com/dcb0413d-1456-430b-bbc4-cf459c57e6e1_0.png,"The character in the image has a neutral facial expression and is standing with her back to the camera. Her head is tilted downwards, suggesting that she's looking away from the camera. She also appears to be staring at the camera, which may indicate that she's taking a photo or video of herself. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/dcb0413d-1456-430b-bbc4-cf459c57e6e1_1.png,"The character in the image has a confused expression on their face, with their eyes wide open and their head tilted upwards. They're holding their hands up in the air as if they're trying to figure out what's going on around them. Their body position is similar to that of someone who is looking at the camera for the first time. However, instead of staring directly at the camera, this character is leaning towards the camera while keeping their hands up in the air.","Turn to face the camera, adopting a confused look with wide eyes and a slight upward head tilt. Raise your hands in front of you, questioning. Lean slightly towards the camera."
ee5e4acb-7f93-49fd-b454-1f057b9abb2f,https://banodoco.s3.amazonaws.com/ee5e4acb-7f93-49fd-b454-1f057b9abb2f_0.png,"The character in the image has a sad facial expression and body position, with her head tilted to one side. She is looking out of the window, as if she's contemplating something or thinking about something. Her eyes are closed, which suggests that she is not looking directly at the camera.",https://banodoco.s3.amazonaws.com/ee5e4acb-7f93-49fd-b454-1f057b9abb2f_1.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She is looking out of the window, which suggests that she's contemplating something or thinking about something. However, it's unclear whether she's looking at the camera or not.","Neutralize your facial expression, soften the head tilt. Open your eyes, gaze ambiguously toward the window."
3a2440aa-e3f8-483a-9fcc-2e90dbd7f6f8,https://banodoco.s3.amazonaws.com/3a2440aa-e3f8-483a-9fcc-2e90dbd7f6f8_0.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She is looking out of the window, which suggests that she's contemplating something or thinking about something. However, it's unclear whether she's looking at the camera or not.",https://banodoco.s3.amazonaws.com/3a2440aa-e3f8-483a-9fcc-2e90dbd7f6f8_1.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She is looking out of the window, which suggests that she's contemplating something or thinking about something. However, it's unclear whether she's looking at the camera or not.",The two descriptions are the same. No changes needed.
baaaf795-75ae-411f-9f8e-a6b6a6bebdd8,https://banodoco.s3.amazonaws.com/baaaf795-75ae-411f-9f8e-a6b6a6bebdd8_0.png,"The character in the image has a frowning expression on their face and is staring at the camera. Their body position suggests that they're not looking directly at the camera, which may indicate that they're focused on something other than the camera. However, it's unclear whether or not they're actually looking at the camera.",https://banodoco.s3.amazonaws.com/baaaf795-75ae-411f-9f8e-a6b6a6bebdd8_1.png,"The character in the image has a frowning expression on their face and is looking away from the camera. They may be suffering from some sort of mental health issue, such as depression or anxiety, and are not looking directly at the camera. However, it's possible that they could be staring at the camera to show off their good looks.","Turn your gaze away from the camera, suggesting you're focused on something in the distance. Maintain your frowning expression."
0236f39b-6c47-4b60-9c64-25b1ad221c67,https://banodoco.s3.amazonaws.com/0236f39b-6c47-4b60-9c64-25b1ad221c67_0.png,"The character in the image has a frowning expression on their face and is looking away from the camera. They may be suffering from some sort of mental health issue, such as depression or anxiety, and are not looking directly at the camera. However, it's possible that they could be staring at the camera to show off their good looks.",https://banodoco.s3.amazonaws.com/0236f39b-6c47-4b60-9c64-25b1ad221c67_1.png,"The character in the image has a serious expression on their face. They appear to be looking directly at the camera, which may indicate that they're not looking at the camera for some reason. However, there is no indication of whether or not they're looking at the camera.",Relax your frown into a serious expression. Fix your gaze directly on the camera lens.
29c468f7-d596-4634-9db1-32fc2cd1a1d6,https://banodoco.s3.amazonaws.com/29c468f7-d596-4634-9db1-32fc2cd1a1d6_0.png,"The character in the image is wearing a yellow raincoat and looking up at the camera. She has a smile on her face, which suggests that she's enjoying the outdoors or taking a break from her busy day. Her body position is upright, with her shoulders relaxed and her head tilted slightly to the side. Her eyes are closed, suggesting that she isn't looking directly at the camera.",https://banodoco.s3.amazonaws.com/29c468f7-d596-4634-9db1-32fc2cd1a1d6_1.png,"The woman in the yellow raincoat is smiling and looking up at the camera, indicating that she's happy and enjoying the outdoors. Her body position suggests that she's standing upright with her back to the camera, which may indicate that she's facing away from the camera. However, it's unclear whether she's looking directly at the camera or not.","Turn to face away from the camera, keeping the raincoat visible. Maintain your smiling expression. Keep your shoulders relaxed and eyes closed. Keep your head position as before."
807ee85d-f261-43fb-a473-a7438c59eec2,https://banodoco.s3.amazonaws.com/807ee85d-f261-43fb-a473-a7438c59eec2_0.png,"The woman in the yellow raincoat is smiling and looking up at the camera, indicating that she's happy and enjoying the outdoors. Her body position suggests that she's standing upright with her back to the camera, which may indicate that she's facing away from the camera. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/807ee85d-f261-43fb-a473-a7438c59eec2_1.png,"The woman in the yellow raincoat is smiling and looking at the camera, indicating that she's having a good time outdoors. Her body position suggests that she's standing up or sitting down, which may indicate that she's taking a break from her outdoor activities to take a break from the rainy weather. She also appears to be enjoying the scenery around her, as there are several trees and grasses visible in the background of the image.","Turn around to face the camera directly, maintaining smile. Adjust stance as if you're taking a break, perhaps by bending one knee slightly. Look around to convey enjoyment of the surroundings."
f5f72f5e-bb8c-45aa-a8ed-c1405bfd76cd,https://banodoco.s3.amazonaws.com/f5f72f5e-bb8c-45aa-a8ed-c1405bfd76cd_0.png,"The character in the image has a frowning expression on their face, suggesting that they're upset about something. Their body position suggests that they're either sitting or lying down, with their head tilted to one side. They appear to be looking at the camera, which may indicate that they're taking a photo of themselves. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/f5f72f5e-bb8c-45aa-a8ed-c1405bfd76cd_1.png,"The character in the image has a smiling facial expression and is sitting with their back to the camera. They're holding a piece of paper in front of them, which may indicate that they're writing something on the paper. Their body position suggests that they're leaning towards the camera, which indicates that they're looking at the camera. However, it's unclear whether they're looking directly at the camera or not.","Alter your expression from a frown to a smile. Swivel your body around to face away from the camera while remaining seated. Hold a piece of paper in your hands, positioned in front of you. Lean slightly towards the camera, creating an illusion of engaging with it while keeping your gaze undetermined."
e5c9ca8f-cf77-4158-af12-541019644879,https://banodoco.s3.amazonaws.com/e5c9ca8f-cf77-4158-af12-541019644879_0.png,"The character in the image has a smiling facial expression and is sitting with their back to the camera. They're holding a piece of paper in front of them, which may indicate that they're writing something on the paper. Their body position suggests that they're leaning towards the camera, which indicates that they're looking at the camera. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/e5c9ca8f-cf77-4158-af12-541019644879_1.png,"The character in the image has a smiling facial expression and is sitting with their back to the camera. They are wearing a santa hat, which indicates that they are dressed up for the holiday season. Their body position suggests that they're sitting on a chair or sofa near the Christmas tree. They appear to be engaged in some sort of creative activity, such as writing a letter or drawing a picture.",Put on a Santa hat. Shift your position onto a chair or sofa near a Christmas tree. Continue your creative activity but make sure it's visibly in progress.
298509e5-cae1-4b44-baab-c249483ffc8a,https://banodoco.s3.amazonaws.com/298509e5-cae1-4b44-baab-c249483ffc8a_0.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they're not looking directly at the camera, which may indicate that they aren't interested in engaging with the camera.",https://banodoco.s3.amazonaws.com/298509e5-cae1-4b44-baab-c249483ffc8a_1.png,"The character in the image has a positive facial expression and body position, with her head tilted slightly to the side. She is smiling at the camera, which suggests that she is looking at the camera. However, it's not clear whether she is looking directly at the camera or away from it.","Turn body to face the camera. Replace the frown with a light smile. Tilt head slightly to one side, keeping eye contact with the lens."
54055314-1302-44b9-845f-882382117740,https://banodoco.s3.amazonaws.com/54055314-1302-44b9-845f-882382117740_0.png,"The character in the image has a positive facial expression and body position, with her head tilted slightly to the side. She is smiling at the camera, which suggests that she is looking at the camera. However, it's not clear whether she is looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/54055314-1302-44b9-845f-882382117740_1.png,"The character in the image has a positive facial expression and body position, with her head tilted slightly to the side. She is smiling at the camera, which indicates that she is looking at the camera. However, it's not clear whether she is looking directly at the camera or away from it.","No changes needed, maintain your current position and expression."
